"x1","x2","x3","x4","dist_x_interest","no_changed","dist_train","dist_x_interest_all","no_changed_all","id","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
1,-0.8669473,1,2.19065626311151,0.0579741816417651,1,0.00193026527614834,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.19053716496538,0.0579717870096293,1,0.00192787064401253,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.24733650953087,0.059113816001751,1,0.000894436807535545,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,0.77609068816,0.0295323939730864,1,0.000564838730475209,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.21212766664181,0.058405893759585,1,0.00160235904970156,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.2381343926754,0.0589287947780339,1,0.00107945803125263,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.69045709197,0.0479169889109555,1,0.00233777841869978,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.2799570109,0.059769696075475,1,0.00113447316981382,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18832059422595,0.0579272198043759,1,0.0018833034387591,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.65034704241,0.0471105211634247,1,0.00186906440016184,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.06958182151,0.0555398133656589,1,0.00121170282622201,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.21979259302,0.0585600076532106,1,0.00144824515607591,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.0273174405,1,1.69045709197,0.0735636271258536,2,0.000292502004299774,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18322596857557,0.0578247853442382,1,0.00178086897862142,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17099706536819,0.0575789064153259,1,0.00153499004970912,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.20835114934468,0.0583299616819253,1,0.00167829112736126,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.00666522045,1,1.70547994562,0.0744965078807833,2,0.000626659417567019,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.17300237256,1,2.11277553815,0.0776049494361112,2,0.00171735376130332,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18699583702577,0.05790058373768,1,0.00185666737206319,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.13563295856,0.0568678623783852,1,0.000823946012768393,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.16191849001,0.0573963691634347,1,0.00135245279781787,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18495146939013,0.0578594789128213,1,0.0018155625472045,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17151588413,0.0575893379805522,1,0.00154542161493547,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.21015532538,0.0583662371240978,1,0.00164201568518872,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18354466525022,0.0578311931794857,1,0.00178727681386894,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.1232712352,0.0566193129175119,1,0.000575396551895132,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.1564218913362,0.0572858524824491,1,0.00124193611683234,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17897375976039,0.0577392888339415,1,0.00169537246832469,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18783576829861,0.0579174717118691,1,0.00187355534625228,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.14281881133576,0.0570123438379129,1,0.000968427472296107,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17195969229,0.0575982613543964,1,0.00155434498877961,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.20355375184462,0.0582335034028076,1,0.00177474940647899,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.21519291039,1,1.7331198456,0.0686827320176263,2,0.000712584434555313,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18119639556217,0.0577839779856205,1,0.00174006162000369,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.28257443948,0.0598223230792906,1,0.00118710017362934,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.09507979497,0.0560524852134492,1,0.000711105942367445,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.22749655645,0.0587149064404873,1,0.00129334636879924,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17951742651866,0.0577502200023333,1,0.00170630363671652,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17383917240916,0.0576360508888111,1,0.00159213452319433,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.21428873892432,0.0584493450919828,1,0.00155890771730372,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.63995233064,0.046901521177652,1,0.00166006441438911,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18460380424639,0.0578524886266351,1,0.00180857226101836,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.1720524815969,0.0576001270111121,1,0.00155621064549527,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.81953290714,0.0505122358144811,1,0.000598596962265296,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.1955048998,0.0580716701552838,1,0.00193658265400275,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.12469006881,0.0566478405198991,1,0.000603924154282315,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.82331253465,0.050588230427251,1,0.000674591575035232,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.19118038152349,0.0579847197637517,1,0.00194080339813489,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.22685444399,0.058701995885777,1,0.00130625692350955,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.07561401758,0.0556610989694067,1,0.00110249218640999,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.50239709086,1,1.91700380539,0.0636072710953113,2,0.00033906133022065,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17039390425,0.0575667790309492,1,0.00152286266533245,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.74156469048,0.0489445775154126,1,0.00131018981424266,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.15791573018,0.0573158881682871,1,0.00127197180267031,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18676970769393,0.0578960370962547,1,0.0018521207306379,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18704567938564,0.0579015858869204,1,0.00185766952130364,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.26731591047,0.059515529354119,1,0.000880306448457801,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18533423156477,0.0578671748731157,1,0.00182325850749889,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18392813157128,0.057838903297613,1,0.00179498693199621,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17344063449599,0.0576280377355823,1,0.00158412136996554,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.38913905943,0.0619649514220701,1,0.00077808243616467,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18587959848,0.0578781402255031,1,0.00183422385988636,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
