x1,x2,x3,x4,dist_x_interest,no_changed,dist_train,neg_lik,dist_x_interest_all,no_changed_all,neg_lik_all,dist_train_all,nondom,dist_x_interest_nondom,no_changed_nondom,neg_lik_nondom,dist_train_nondom,id,runtime,job.id,problem,algorithm,dataset,n_synth,node_selector,weight_coverage,weight_proximity,cf_method,log_probs
-5.611945857,0.0749758586872905,-0.859754291077233,0.0,0.128969638754986,3,0.0197859760949632,0.991424970662704,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-7.1010882109378874
-4.5897136,0.115647082087402,-1.16180315075,0.0,0.0951504667808522,2,0.0101876226510224,0.98250564663273,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.365282399013724
-5.1611740838,-1.1714317594,-1.6528931,0.0,0.164830222412738,2,0.0174870119691955,0.997880719397215,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.90882119530068
-4.5897136,-0.2733709565,-1.6528931,0.0,0.103096680886469,1,0.0107830210995561,0.965095866740874,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.7136078018289504
-4.5897136,-0.9783118369,-1.6528931,0.0,0.141211785937697,1,0.0110335762404333,0.982454906012215,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.741107138184418
-4.5897136,0.103101502826956,-1.6528931,0.0,0.0827413748812355,1,0.0133597921650169,0.994490683044821,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,True,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.920165188270307
-4.5897136,0.115647082087402,-1.23183057254,0.0,0.0932842551599491,2,0.0083214110301192,0.986739893975709,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.437130871212482
-4.5897136,-0.9876480362,-0.58316855374,0.0,0.170224446673416,2,0.0092431027098559,0.922088509890299,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-4.517487451665676
-4.5897136,-0.402827469210282,-1.6528931,0.0,0.110096202007614,1,0.0097778216171989,0.975590873927076,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.475970304899795
-4.5897136,0.0673112207124144,-1.6528931,0.0,0.0846765022096928,1,0.0114246648365595,0.994665275062413,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.795619632142207
-4.1738466753,-0.8154867871,0.90486446169,0.0,0.210160671393244,3,0.0073576846284149,0.677240638848755,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-4.347313989905704
-4.5897136,-0.2022474067,-1.6528931,0.0,0.0992511363200866,1,0.012154863274171,0.966105958611615,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,True,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.890111669753811
-4.43357658961297,0.0615895141959118,-1.6528931,0.0,0.0885860718165479,2,0.0118517120048421,0.990610911169081,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.649346486575862
-4.5897136,0.115647082087402,-1.25572146449,0.0,0.0926475694295429,2,0.007684725299713,0.987935593817979,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.462717606879025
-4.5897136,-0.2258156052,-1.6528931,0.0,0.100525433763563,1,0.0108805658306947,0.965079874667486,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,True,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.82807938780145
-4.5897136,-0.5487130189,-1.6528931,0.0,0.117984016725813,1,0.0112582013768399,0.981404867410804,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.339217288863093
-1.5386569355,-0.462728323711181,-1.6528931,0.0,0.183686182678979,2,0.0126248395069514,0.957639350752774,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.035283666064931
-4.2097686143,0.0002557775,-1.6528931,0.0,0.0970628575465525,2,0.0033749262748375,0.969229639777547,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,True,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.253539979604541
-2.9566857849,-1.4099306718,-1.6528931,1.0,0.4522031116112,3,0.010198514876453,0.976213857801617,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.712542761590556
-3.4245271391,-0.6232194995,-1.38200395157146,0.0,0.156098449403453,3,0.0024980802089544,0.860149974257203,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-4.1921089379277525
-4.5897136,-0.7734961679,-1.6528931,1.0,0.380137707306248,2,0.0114316495571009,0.974830987503209,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.0361017022634105
-4.5897136,-1.2437812802,-1.6528931,0.0,0.155565323944358,1,0.0086714146130833,0.991648560142935,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.584951695350003
-4.5897136,-0.3472262927,-1.25572146449,0.0,0.117674444442703,2,0.0065570124774315,0.895706217477631,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,True,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-4.9720397788481545
-4.5897136,-1.1932074755,-1.69081335230408,0.0,0.153841437878349,2,0.004926399860382,0.986528735937999,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.455630610765415
-3.4465779093,-0.7782931042,-1.6528931,0.0,0.156755480528139,2,0.0061680005961535,0.893088010669568,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-4.707771199967053
-3.9795597952,0.0961438414321687,-1.28958508156,0.0,0.106868544150409,3,0.0131370649712174,0.967448408210705,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.987877409380429
-3.2806764306,-0.3982825859,-1.6528931,0.0,0.140034231381874,2,0.0064938794455709,0.88627195773032,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-4.739667664553179
-1.2118322884,0.0673112207124144,-1.6528931,0.0,0.162563651828334,2,0.0199800657614551,0.997252948425009,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-6.745001841857209
-3.0587073607,-0.1351220642,-1.6528931,0.0,0.130923693671158,2,0.0071650539394648,0.910990457464838,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.307874436834116
-4.5897136,-0.462728323711181,-1.6528931,1.0,0.363334952128992,2,0.0109689370239842,0.985141055818848,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.307835635687355
-4.5897136,-0.320183621091684,-1.74584077727,0.0,0.108104802198635,2,0.0079252771133401,0.967313661223883,0.158957255105106,1.76650943396226,0.945237955623361,0.0106353848146783,False,0.0980137081864011,1.18181818181818,0.958250577680363,0.0101982676818041,1,1.31937602361043,31,sim,cfs,bn_5_v2,,coverage,0,0,MOCARF,-5.779067863026477
