x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,dist_x_interest,no_changed,dist_train,neg_lik,dist_x_interest_all,no_changed_all,neg_lik_all,dist_train_all,nondom,dist_x_interest_nondom,no_changed_nondom,neg_lik_nondom,dist_train_nondom,id,runtime,job.id,problem,algorithm,dataset,n_synth,node_selector,weight_coverage,weight_proximity,cf_method,log_probs
1.0,0.44771644861,-0.54957986,2.6428234943,-2.5920408,0.0,2.1351724,6.2299404,0.0,-2.05187904386,2.196848,-1.27453123326,-3.6644888,0.0,0.53464871799,0.73904808898,-3.76274,0.33472988,-0.35364068,0.0496441883996761,6,0.0593445181371495,0.999999999874532,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-141.643248946571
1.0,2.30467593449729,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-3.78563374316335,1.0247607,-3.76274,0.551722130634482,-0.35364068,0.0032702766752116,3,0.0471090365570171,0.999999999996229,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-24.40914161546458
0.0,0.41757723988,-0.54957986,5.7997724205,-3.89014799662,0.0,2.1351724,6.89274984,0.0,-2.00886588821,2.196848,-1.49313139154,-3.8015473552,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-0.35364068,0.109402708122175,8,0.0495732457702782,0.999999999972126,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-70.34736057572965
0.0,1.39941895078,-0.54957986,2.6629355,-1.44953322857,0.0,2.4075038573,6.2299404,0.0,-1.0741119,2.196848,-2.15262749262,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-0.35364068,0.0707126612327216,5,0.0422046750309854,0.999999996837648,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-38.94220572113158
1.0,1.22553584638,-0.54957986,3.5015789085,-1.80403298949,0.0,2.1351724,6.2299404,1.0,-1.38412816781,2.196848,-1.55101523959,-3.4710180303,0.0,-3.8167555,1.0247607,-3.76274,-0.03795701922,-0.35364068,0.0829808371273043,8,0.0332657391464463,0.9999999983099,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-54.33613068817415
1.0,1.28529483039,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,-0.14866989936,-3.76274,0.87278548077,-0.35364068,0.0189539356713031,3,0.0494014295854883,0.999999993776596,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-52.72996452208627
1.0,0.6878393745,-0.71899001388,2.6629355,-2.5920408,0.0,1.9408567236,6.2299404,1.0,-1.0741119,2.196848,-2.278796,-3.66325120521156,1.0,-3.8167555,1.0247607,-3.76274,0.25720184697,-1.34450753738,0.13102713705987,8,0.0490703373762314,0.999999999978802,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-90.72855849586722
0.0,1.03357684827,-0.54957986,5.7997724205,-2.5920408,0.0,-0.4084310006,6.2299404,0.0,-1.0741119,2.5251817924,-2.278796,-3.6644888,1.0,1.19110214364,1.0247607,-3.76274,0.33472988,-0.46423105314,0.16101553696631,8,0.0536300246618783,0.999999999994014,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-43.68541498259871
1.0,2.33374630828531,-0.54957986,2.6629355,-2.5920408,0.0,3.0479854263,6.2299404,1.0,-1.59014330862,3.7714773158,-2.54942079049,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-0.98203117905,0.076801809594449,7,0.0579740054039633,0.999999999800124,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-43.767454680593126
1.0,1.52351445892,-0.54957986,2.6629355,-2.81473671729352,0.0,2.1351724,6.2299404,1.0,-1.65026995750515,2.196848,-2.278796,-3.6644888,1.0,1.78669370157,1.06756115759,-3.76274,0.33472988,-0.01552868505,0.139381147417072,8,0.0444689458605158,0.99999993799125,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-64.69032286508364
1.0,2.5278897,-1.49471124386,2.6629355,-2.5920408,1.0,2.1351724,7.40946083812862,0.0,-0.92143941595,2.196848,-1.70815478947,-2.8442964274,0.0,-3.8167555,-0.19246187776,-3.76274,0.33472988,-1.74640740458,0.091385964135713,8,0.0668473735737557,0.999999999999968,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-141.3675428274533
1.0,0.25654818622,-0.54957986,2.6629355,-2.33259040435,1.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-1.22491198691,-3.6644888,0.0,-3.8167555,1.51620297894,-3.76274,0.33472988,0.13139899247,0.0876094975383252,6,0.049282479816882,0.999999999969563,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-108.74909879518836
1.0,0.92989954599,0.31553909019,2.6629355,-2.5920408,0.0,3.6065603759,6.2299404,0.0,-1.8695599455,2.196848,-0.82926970569,-2.5374487339,1.0,-3.8167555,1.0247607,-1.5145729644,0.33472988,-0.35364068,0.118409909936081,8,0.0532949607189508,0.999999999938721,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-19.9642183086289
1.0,0.29138377676,-0.54957986,2.6629355,-2.5920408,0.0,0.7471682305,6.2299404,0.0,-1.0741119,2.196848,-1.81384723848,-3.6644888,1.0,-3.8167555,1.0247607,-3.8372591038,0.33472988,-0.35364068,0.0845457847763659,5,0.0522081978842431,0.999999999947669,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-92.48535071224265
1.0,1.48202019998,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,5.79651218,0.0,-1.0741119,2.2834321714,-2.278796,-3.5156231551,1.0,-2.29836095452,1.95672848829,-2.4489344641,0.33472988,-0.35364068,0.0807845433787754,8,0.0460006463596224,0.999999998920023,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-71.97513075930982
1.0,0.91135594883,-0.54957986,2.6629355,-3.74345069151,0.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-1.43818699932,0.0267770726617616,3,0.0463556285065729,0.999999999906339,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-100.09927715104095
1.0,0.65607139111,-0.54957986,2.6629355,-3.47713599266,0.0,2.6455564354,6.2299404,0.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,1.0247607,-3.3266653591,0.215177588673589,-0.27430866463,0.0273117627683831,6,0.0497865958237404,0.999999999771777,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-130.30015804511922
0.0,0.12044149638,-1.19420632114,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,1.0,-1.91669313332,2.6772986125,-2.278796,-3.6589278793208,0.0,-3.8167555,0.82450157873,-3.76274,0.33472988,-0.35364068,0.143346034640928,8,0.0422286200314125,0.999999991569434,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-50.28089706344933
1.0,2.05157685032,0.03092092686,1.11156925,-1.80403298949,1.0,2.1351724,6.2299404,0.0,0.32284693074,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,-0.03795701922,-0.35364068,0.0856977473361152,7,0.0456146995016742,0.99999999873904,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-24.818301493978336
1.0,1.40564232373173,-0.54957986,0.644056583,-1.38517442614,0.0,2.1351724,6.2299404,0.0,-1.20978718838159,0.5207589883,-1.9829550876278,-2.458070567,0.0,0.9171886502,1.0247607,-3.76274,0.33472988,-0.35364068,0.0565543416385678,8,0.0436094361866827,0.999999998233807,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-73.28641202657322
1.0,-0.25416116106,-0.54957986,1.4166327673,-2.5920408,1.0,2.1351724,6.2299404,0.0,-0.32464854024,2.196848,-2.278796,-3.6644888,0.0,-0.05992263003,1.0247607,-3.76274,0.33472988,-0.96210679313,0.104670730521725,6,0.0511980617505235,0.999999999756584,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-78.31104524810655
1.0,1.58448446751,-0.54957986,4.9152858298,-2.5920408,0.0,2.1351724,6.89724749,1.0,-1.0741119,2.196848,-2.278796,-2.5168631297,0.0,-3.8167555,-0.12811295866,-3.76274,0.33472988,-1.43818699932,0.0928892480409481,7,0.0409030108945847,0.9999999982961,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-25.110360385397126
1.0,0.59746101477,-1.71154332604,2.6629355,-1.7768524535,0.0,2.1351724,6.20547877969538,0.0,-1.0741119,2.196848,-1.92117114154,-3.6644888,1.0,-0.12420452288,-0.45104324208,-3.76274,0.33472988,-0.35364068,0.102535779550509,8,0.0479513425927971,0.999999999920499,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-227.32665865264713
1.0,0.41757723988,1.22683874008,5.7997724205,-2.5920408,0.0,2.1351724,6.50225122,0.0,-1.0741119,2.196848,-2.8833787168,-3.8015473552,0.0,-3.8167555,1.0247607,-2.997146304,0.33472988,-0.35364068,0.0557392683226938,7,0.0754775958880353,0.999999999988669,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-61.17556511151656
0.0,2.5278897,-1.40238250285,2.4856827265,-1.80403298949,0.0,2.1351724,5.34614064,0.0,-1.0741119,4.0973072444,-2.278796,-3.6644888,0.0,-3.8167555,1.42590389369,-1.2220304792,0.33472988,-0.35364068,0.0909909969899531,8,0.0589715347341795,0.99999999997649,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-60.351981859350786
1.0,1.58448446751,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-2.278796,-2.5168631297,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-0.35364068,0.0166914099053929,2,0.0426744297689692,0.999999999628956,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-25.930247485643992
1.0,2.5278897,-0.8926232581,2.6629355,0.61278609052,1.0,2.1351724,6.43090027,1.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,1.89789755809,-3.0128098268,-0.76874935885,-0.35364068,0.136351713710573,8,0.0666718449676068,0.999999996144283,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-25.177920464256683
1.0,1.23088784654,-0.54957986,4.7017951766,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.36408525399,0.8969911277,-1.08296472121,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,0.14461202676,0.0400855839327931,6,0.0594930929388803,0.999999999725154,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-75.5812642519092
0.0,1.68358813567,0.20554020642,2.6629355,-2.5920408,0.0,2.1351724,6.51943672429818,0.0,-1.0741119,6.1551054869,-1.12294132435,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-0.35364068,0.09429495631354,6,0.04593292815752,0.999999999367098,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-47.40678217866977
1.0,1.5196100118,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-2.15262749262,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,-0.35716007904,-0.35364068,0.0138349694883762,3,0.0388382370055796,0.99999997890441,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,True,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-117.92166039995251
1.0,1.40564232373173,-0.54957986,0.644056583,-2.5920408,0.0,2.5053089135,6.2299404,0.0,-1.20978718838159,0.5207589883,-2.278796,-2.458070567,0.0,0.9171886502,1.0247607,-3.76274,0.21762788498,-0.35364068,0.0514010878456024,8,0.0462171368776507,0.999999997501967,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-26.05647561532991
1.0,1.27820276616,-1.03002433841,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,1.0,-1.0741119,1.7895248256,-2.278796,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-0.35364068,0.069756333730985,4,0.0409878997775559,0.999999981921078,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-75.18890508662561
0.46151163807367,0.416499663298378,-0.54957986,6.16258377220706,-2.5920408,1.0,2.1351724,6.2299404,0.0,-0.06272383712,2.196848,-2.278796,-3.5893675736,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-0.35364068,0.123662223132201,6,0.0757092191602521,0.999999999957222,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-inf
0.993095008044992,0.8749601888,-0.54957986,2.17834591881081,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.29804309448802,-0.7045884913,-2.278796,-4.2158256,0.0,-3.8167555,0.62040881107,-3.76274,0.33472988,-0.35364068,0.0380508431231675,7,0.0607180904940097,0.999999999999972,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-inf
1.0,2.5278897,-1.74479614088,6.9094273147,-0.89486735167,0.0,2.9107931514,5.93566115,0.0,-1.17688425619,2.196848,-1.57146691861,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,0.16125172715,0.0479601110193381,8,0.0633499313471087,0.999999999966844,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-146.50235332640386
1.0,0.46218791205,-0.54957986,3.9486601527,-2.5920408,0.0,2.1351724,7.06260693,0.0,-1.0659855903,2.196848,-2.278796,-2.5420579593,0.0,-3.8167555,1.0247607,-2.8930232978,0.33472988,-2.78420345683185,0.0555906608377806,7,0.0550129353704098,0.999999999894332,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-21.113730074782175
1.0,1.17077880262,-1.90659837614,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,1.0,-1.0741119,2.196848,-2.278796,-0.0174379423,0.0,7.20610785548954,0.38361300982,-2.3500034849,-0.30215904233,-0.35364068,0.145238336722042,8,0.0623724855694435,0.999999999999648,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-60.334805374559174
1.0,1.09438124243,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,0.0,-0.89845264269,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,-3.65483011118,-3.76274,0.33472988,-1.39301098475,0.0397239077903025,4,0.058760766505542,0.999999999999815,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-3783.036740273831
1.0,2.18402736316,-0.54957986,2.6629355,-2.5920408,0.0,4.4672641604,6.49078494,0.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-0.70657301724,1.29605178374,-3.76274,-0.03795701922,-0.35364068,0.0290149397893368,6,0.0487253660465008,0.999999993968975,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-83.67235079789349
0.0,2.29439177976,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,1.0247607,-3.8583920162,-0.46555963495,-0.35364068,0.0593255932754426,4,0.050960488094678,0.999999995854901,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-137.6223453581542
1.0,1.46995301129,-0.54957986,2.6629355,-1.80403298949,0.0,1.0228567652,4.89620176,0.0,-1.0741119,3.9453876629,-1.40537570364,-3.6644888,1.0,-3.8167555,1.0247607,-3.76274,0.16757202916,-0.35364068,0.0951282302419537,8,0.0526571651078485,0.999999999978367,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-93.05168078910262
1.0,0.44771644861,-0.54957986,2.6629355,-2.5920408,1.0,2.1351724,6.2299404,1.0,-2.05187904386,2.9786569023,-1.27453123326,-3.6644888,0.0,-0.75571563748,1.0247607,-3.76274,0.33472988,-0.35364068,0.153460479923073,7,0.0603101990301169,0.999999999999992,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-185.91119754300703
1.0,1.56459874774,-1.03002433841,2.6629355,-1.66717408514,0.0,2.1351724,6.2299404,1.0,-1.0741119,1.7895248256,-0.21324060263,-3.6644888,0.0,-3.8167555,-0.75954493385,-3.76274,0.33472988,-0.35364068,0.0936679497110667,7,0.0525701244259102,0.999999998984765,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-62.471421442993964
1.0,2.33374630828531,-0.54957986,2.6629355,-0.2376114645,0.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,-0.2943428505,-3.76274,0.33472988,-0.35364068,0.0177707424443069,3,0.0450966989935661,0.999999999936365,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-20.226740437065246
1.0,0.74051500458,-0.54957986,2.6629355,-2.5920408,0.0,2.8582279258,4.70841833,0.0,-0.67630226589,1.696198703,-2.278796,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,-0.51749611016,-0.35364068,0.0398731452104496,6,0.0579688866757205,0.99999999981837,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-343.72483740665257
1.0,1.88742095601951,-0.54957986,2.3966884667,0.81788960231,0.0,2.1351724,6.2299404,0.0,-1.8889529880359,2.196848,-2.278796,-3.3129884625,0.0,-4.37253983680364,0.827906030619364,-3.76274,-0.46627157845,-0.35364068,0.0389028696462388,8,0.0423316543594415,0.999999997089441,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-23.304176822158688
1.0,0.802849077797309,0.22636091971,2.6629355,-2.89132710245,0.0,1.97611767311721,6.2299404,0.0,-0.263195246611172,2.196848,-1.29709569137,-3.6644888,0.0,-3.8167555,1.01322514549757,-1.7893997371,0.33472988,-0.35364068,0.0484000500481185,8,0.0615491554502819,0.999999999579402,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-31.06907007245736
0.0,1.24475623045,-0.54957986,2.6629355,-2.5920408,0.0,2.8750799433,3.85059895,0.0,0.06749823529,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,-0.80200698215,-2.8340709864,-0.03795701922,-0.35364068,0.106941800226205,8,0.0565539208645541,0.99999999999994,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-764.5469844513495
1.0,0.40925902497,-0.54957986,3.6009268827,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.32607108833,0.707154764,-2.278796,-4.11862270429623,0.0,-5.36307929381,1.0247607,-3.7885615953,0.33472988,-0.35364068,0.0399993775141095,7,0.0663441705231639,0.999999999999951,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-175.83906025644825
1.0,1.5196100118,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,0.0,-1.0741119,2.196848,-2.278796,-3.6644888,0.0,-3.8167555,1.0247607,-3.76274,0.33472988,-0.35364068,0.009389046317724,1,0.0415580909764129,0.999999999437375,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,True,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-27.75918784049118
1.0,0.88056744898,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,7.61174987,0.0,0.11549485959,2.196848,-2.66181145421,-3.6644888,0.0,-3.8167555,-0.92217013696,-3.76274,0.33472988,-3.44492170521,0.0636630669793753,6,0.0449733406502807,0.99999999846164,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-488.6124189088898
1.0,0.98096047449,-0.54957986,2.6629355,-2.5920408,0.0,2.1351724,6.2299404,1.0,-1.80221345379,2.196848,-0.20028467248,-3.6644888,0.0,-3.8167555,1.05894094743,-3.6533465696,-0.35716007904,-0.35364068,0.0933023614867972,7,0.0429557023811559,0.999999999935388,0.0650318366121424,5.92920353982301,0.999999996181721,0.0510467416939948,False,0.0372318092975141,3.63636363636364,0.999999958991207,0.0407546940155992,2,2.69812883138657,23,sim,cfs,bn_20,,coverage,0,0,MOCARF,-88.8649322386727
