x1,x2,x3,x4,x5,x6,x7,x8,x9,dist_x_interest,no_changed,dist_train,neg_lik,dist_x_interest_all,no_changed_all,neg_lik_all,dist_train_all,nondom,dist_x_interest_nondom,no_changed_nondom,neg_lik_nondom,dist_train_nondom,id,runtime,job.id,problem,algorithm,dataset,n_synth,node_selector,weight_coverage,weight_proximity,cf_method,log_probs
-0.992875160331837,-0.15958166,-0.7198309,0.958861677868712,0.7279545,-0.7466804,0.9064412,-0.7302626,1.0,0.12820548533641,2,0.0364437339887413,0.999952696955,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-0.186248892109773,-0.15958166,-1.43097819775298,0.583742426588978,0.7279545,-0.7466804,-4.47512846540466,-0.7302626,0.690569466097625,0.200842114745357,5,0.164969274326565,0.999999999998971,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-0.654121855122719,-0.15958166,-0.7198309,0.0,0.7279545,-0.746521680233346,2.59837174603596,-1.84883714584426,0.370021680767688,0.134962127229213,5,0.0798411710238502,0.999614599629313,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-1.9863484,2.67328877226423,-0.888524022987349,0.0,0.7279545,-3.48895979987515,0.9064412,-0.7302626,1.0,0.0938185510788959,3,0.0487035821483731,0.999999958155445,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-18.78845687212259
0.0113726134861041,-0.15958166,-0.7198309,0.0,0.7279545,-0.747723697059567,1.51955821174066,-0.7302626,1.0,0.0500602678448079,3,0.0212160939101109,0.999442465551404,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,True,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-10.564007712720093
-0.915894815249587,-2.81600691032957,-0.7198309,0.0,0.7279545,-0.7466804,-2.8032471245102,-0.7302626,1.0,0.0980544991852913,3,0.0946152643068953,0.999999996408129,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-34.70803236205023
-1.20334009180638,3.52933844601295,-0.7198309,0.51684538160833,0.7279545,-2.11750787877957,0.9064412,-0.7302626,1.0,0.151154151761387,4,0.0907620170829298,0.999998662785885,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
0.585550136552571,-0.15958166,-0.7198309,0.0,0.7279545,-0.7466804,0.9064412,-0.998440425900778,1.0,0.0604129409797904,2,0.0386932794278623,0.999997094844519,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-18.20968639287661
0.0113726134861041,-0.15958166,-0.7198309,0.0,0.7279545,-0.747723697059567,0.9064412,-0.7302626,1.0,0.0435863407046276,2,0.0266658699334339,0.999495807176143,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-11.074593913361207
-0.166665352621897,-0.15958166,-0.7198309,0.11019531545127,0.7279545,-0.7466804,0.333621329952824,-0.7302626,0.589079430113888,0.103633171466895,4,0.0846950406958456,0.999928452549993,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-0.863558357518585,-0.15958166,0.302062312310176,0.0,0.7279545,-0.7466804,2.21957498001101,-0.7302626,0.698222687340793,0.0798144794335982,4,0.0560053421154638,0.999565028103678,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-0.139291584533515,3.37553072982614,-0.7198309,0.0,1.53077001405183,-0.7466804,0.9064412,-0.7302626,1.0,0.101190043319363,3,0.0436117687689499,0.99999985730576,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-21.55313141417012
-0.992875160331837,2.51730116871871,-0.7198309,0.265085759806048,0.7279545,0.279526616326406,0.138423697601526,-0.7302626,1.0,0.11547768058684,5,0.0757260050761552,0.999999998516227,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
0.862403335428365,-0.15958166,-0.7198309,0.0,0.7279545,-0.7466804,0.9064412,-2.3470198812406,1.0,0.0882041243723499,2,0.0611587044404966,0.999999966739544,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-26.61514222469355
0.108094245212115,2.43469469692866,-0.7198309,0.0,0.7279545,-0.7466804,-0.500638147534969,-0.7302626,0.877289142837175,0.108874999408396,4,0.053129456527242,0.999999822489771,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-0.180943387580045,-0.470728731192197,6.0828228363221,0.0,0.7279545,0.924925181322958,0.9064412,1.90850917402493,1.0,0.172195828701737,5,0.102420503131111,0.999999999998362,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-31.948465251116954
-0.488821660358729,-0.15958166,-0.0231856393556665,0.0,1.97545470615679,-0.7466804,0.9064412,-0.218314048407007,1.0,0.0674795478011386,4,0.0343544838472591,0.999871674730556,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-11.1536868875993
0.416602867592182,-0.15958166,2.55530221409296,0.0,0.7279545,-3.08132120686713,-1.72269323803212,-0.7302626,1.0,0.152079440025739,4,0.0772066383503184,0.999999977870965,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-36.509276752451754
-1.23911020048738,-0.15958166,-0.7198309,0.0,0.7279545,-2.51804841272144,0.9064412,-0.7302626,1.0,0.0515698343634499,2,0.0427513893437135,0.999562541522516,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-17.846149746091847
0.600006371319906,-0.15958166,-0.7198309,0.0,0.7279545,-4.26520138711083,0.9064412,-0.7302626,1.0,0.126468741638881,2,0.0750198250535868,0.999999995605193,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-48.791676847649434
0.456364653010646,2.41255692263596,-0.7198309,0.0,0.7279545,-0.7466804,0.9064412,-0.7302626,1.0,0.0876818292150961,2,0.0446536300898403,0.999999972956859,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-20.94008495044945
-0.593803142618669,-0.15958166,-0.7198309,0.0,4.80433772130686,-3.86212688213248,0.9064412,-0.7302626,1.0,0.161537854536909,3,0.0945522332895402,0.999999997425551,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-52.094152473244975
0.450512056352863,0.114406715420396,-0.7198309,0.0,-1.19818457482556,-3.26036431869505,0.9064412,-0.7302626,0.568063048695987,0.187522019818599,5,0.133062659318612,0.999999999993604,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-0.767585844272187,2.03103061355016,-0.7198309,0.242617330298847,0.7279545,-0.7466804,0.9064412,1.38331975051246,1.0,0.116937279132676,4,0.0805264963505026,0.999999999404698,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
0.121768566632885,2.49102229757906,-0.7198309,0.0,0.7279545,-1.72822259478635,0.9064412,-0.7302626,0.632951689523104,0.141764048666556,4,0.0669382880215727,0.998061221499995,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-0.366343394880198,-0.15958166,-0.7198309,0.11278499893108,0.7279545,-0.7466804,-2.64583252550673,-0.7302626,1.0,0.085368740562525,3,0.0608740225180631,0.999992894896154,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
0.662889650807143,0.0455253141741081,2.18287793910671,0.331439123254045,0.7279545,-0.7466804,0.9064412,-0.7302626,1.0,0.119877659640949,4,0.0837128060669968,0.999999967696761,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
0.128632239619126,1.15316450658661,-0.7198309,0.0926923013355463,0.7279545,-1.81795765959301,0.9064412,-0.7302626,1.0,0.0953177904685554,4,0.0349100453535048,0.999969402015955,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
-0.706416959869402,-0.15958166,-0.7198309,0.0,0.7279545,-0.7466804,0.9064412,-0.7302626,1.0,0.02791227395273,1,0.0252742488989162,0.998722849578376,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,True,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-8.687281179049121
-1.9863484,3.01241453624052,-0.7198309,0.0,1.66838904435616,-2.11359080559012,0.9064412,-0.7302626,0.76423543500829,0.111802082300235,4,0.0745204079606079,0.999999955936598,0.109229222610605,3.3394495412844,0.999827608608941,0.0718262430498464,False,0.0332447355279416,1.8,0.998900004355131,0.02512030011246,1,25.6751160621643,36,sim,cfs,bn_10_v2,,,,,MOC,-inf
